TRACK,BEGIN,END,TREATMENT,MANUAL,NEWTRACK,ADJUST,OFFSET,RETAIN,CURVE,CYCLE,ELIGIBILITY
193,48,48,F1,false,194,R,0,0,,0,
194,60,756,CC,false,192,A,0,0,,0,
194,58,58,F2,false,195,R,0,0,,0,
195,60,756,CC,false,192,A,0,0,,0,
195,68,68,F3,false,196,R,0,0,,0,
196,60,756,CC,false,192,A,0,0,,0,
198,110,756,CC,false,199,A,0,0,,0,
199,110,756,CC,false,199,A,0,0,,0,
199,40,40,CT,false,200,R,0,0,,0,
200,110,756,CC,false,199,A,0,0,,0,
200,58,58,F1,false,201,R,0,0,,0,
201,110,756,CC,false,199,A,0,0,,0,
201,68,68,F2,false,202,R,0,0,,0,
202,110,756,CC,false,199,A,0,0,,0,
202,78,78,F3,false,203,R,0,0,,0,
203,110,756,CC,false,199,A,0,0,,0,
205,80,756,CC,false,206,A,0,0,,0,
206,80,756,CC,false,206,A,0,0,,0,
208,60,756,CC,false,209,A,0,0,,0,
209,60,756,CC,false,209,A,0,0,,0,
209,40,40,CT,false,210,R,0,0,,0,
210,60,756,CC,false,209,A,0,0,,0,
210,48,48,F1,false,211,R,0,0,,0,
211,60,756,CC,false,209,A,0,0,,0,
211,58,58,F2,false,212,R,0,0,,0,
212,60,756,CC,false,209,A,0,0,,0,
212,68,68,F3,false,213,R,0,0,,0,
213,60,756,CC,false,209,A,0,0,,0,
215,70,756,CC,false,215,A,0,0,,0,
217,70,756,CC,false,217,A,0,0,,0,
219,110,756,CC,false,220,A,0,0,,0,
220,110,756,CC,false,220,A,0,0,,0,
220,40,40,CT,false,221,R,0,0,,0,
221,110,756,CC,false,220,A,0,0,,0,
221,58,58,F1,false,222,R,0,0,,0,
222,110,756,CC,false,220,A,0,0,,0,
222,68,68,F2,false,223,R,0,0,,0,
223,110,756,CC,false,220,A,0,0,,0,
223,78,78,F3,false,224,R,0,0,,0,
224,110,756,CC,false,220,A,0,0,,0,
226,110,756,CC,false,227,A,0,0,,0,
227,110,756,CC,false,227,A,0,0,,0,
227,40,40,CT,false,228,R,0,0,,0,
228,110,756,CC,false,227,A,0,0,,0,
228,58,58,F1,false,229,R,0,0,,0,
229,110,756,CC,false,227,A,0,0,,0,
229,68,68,F2,false,230,R,0,0,,0,
230,110,756,CC,false,227,A,0,0,,0,
230,78,78,F3,false,231,R,0,0,,0,
231,110,756,CC,false,227,A,0,0,,0,
234,100,756,CC,false,235,A,0,0,,0,
235,100,756,CC,false,235,A,0,0,,0,
237,70,756,CC,false,237,A,0,0,,0,
239,70,756,CC,false,239,A,0,0,,0,
241,110,756,CC,false,242,A,0,0,,0,
242,110,756,CC,false,242,A,0,0,,0,
244,80,756,CC,false,244,A,0,0,,0,
246,70,756,CC,false,247,A,0,0,,0,
247,70,756,CC,false,247,A,0,0,,0,
249,80,756,CC,false,249,A,0,0,,0,
249,40,40,CT,false,250,R,0,0,,0,
250,80,756,CC,false,249,A,0,0,,0,
250,52,52,F1,false,251,R,0,0,,0,
251,80,756,CC,false,249,A,0,0,,0,
251,62,62,F2,false,252,R,0,0,,0,
252,80,756,CC,false,249,A,0,0,,0,
252,72,72,F3,false,253,R,0,0,,0,
253,80,756,CC,false,249,A,0,0,,0,
255,80,756,CC,false,256,A,0,0,,0,
256,80,756,CC,false,256,A,0,0,,0,
258,110,756,CC,false,259,A,0,0,,0,
259,110,756,CC,false,259,A,0,0,,0,
259,40,40,CT,false,260,R,0,0,,0,
260,110,756,CC,false,259,A,0,0,,0,
260,58,58,F1,false,261,R,0,0,,0,
261,110,756,CC,false,259,A,0,0,,0,
261,68,68,F2,false,262,R,0,0,,0,
262,110,756,CC,false,259,A,0,0,,0,
262,78,78,F3,false,263,R,0,0,,0,
263,110,756,CC,false,259,A,0,0,,0,
265,50,756,CC,false,265,A,0,0,,0,
265,40,40,CT,false,266,R,0,0,,0,
266,50,756,CC,false,265,A,0,0,,0,
268,110,756,CC,false,269,A,0,0,,0,
269,110,756,CC,false,269,A,0,0,,0,
271,100,756,CC,false,272,A,0,0,,0,
272,100,756,CC,false,272,A,0,0,,0,
274,60,756,CC,false,274,A,0,0,,0,
274,40,40,CT,false,275,R,0,0,,0,
275,60,756,CC,false,274,A,0,0,,0,
275,48,48,F1,false,276,R,0,0,,0,
276,60,756,CC,false,274,A,0,0,,0,
276,58,58,F2,false,277,R,0,0,,0,
277,60,756,CC,false,274,A,0,0,,0,
277,68,68,F3,false,278,R,0,0,,0,
278,60,756,CC,false,274,A,0,0,,0,
280,70,756,CC,false,280,A,0,0,,0,
282,110,756,CC,false,283,A,0,0,,0,
283,110,756,CC,false,283,A,0,0,,0,
283,40,40,CT,false,284,R,0,0,,0,
284,110,756,CC,false,283,A,0,0,,0,
284,58,58,F1,false,285,R,0,0,,0,
285,110,756,CC,false,283,A,0,0,,0,
285,68,68,F2,false,286,R,0,0,,0,
286,110,756,CC,false,283,A,0,0,,0,
286,78,78,F3,false,287,R,0,0,,0,
287,110,756,CC,false,283,A,0,0,,0,
289,70,756,CC,false,289,A,0,0,,0,
291,110,756,CC,false,292,A,0,0,,0,
292,110,756,CC,false,292,A,0,0,,0,
292,40,40,CT,false,293,R,0,0,,0,
293,110,756,CC,false,292,A,0,0,,0,
293,58,58,F1,false,294,R,0,0,,0,
294,110,756,CC,false,292,A,0,0,,0,
294,68,68,F2,false,295,R,0,0,,0,
295,110,756,CC,false,292,A,0,0,,0,
295,78,78,F3,false,296,R,0,0,,0,
296,110,756,CC,false,292,A,0,0,,0,
298,70,756,CC,false,298,A,0,0,,0,
300,70,756,CC,false,301,A,0,0,,0,
301,70,756,CC,false,301,A,0,0,,0,
303,110,756,CC,false,304,A,0,0,,0,
304,110,756,CC,false,304,A,0,0,,0,
304,40,40,CT,false,305,R,0,0,,0,
305,110,756,CC,false,304,A,0,0,,0,
305,58,58,F1,false,306,R,0,0,,0,
306,110,756,CC,false,304,A,0,0,,0,
306,68,68,F2,false,307,R,0,0,,0,
307,110,756,CC,false,304,A,0,0,,0,
307,78,78,F3,false,308,R,0,0,,0,
308,110,756,CC,false,304,A,0,0,,0,
310,80,756,CC,false,310,A,0,0,,0,
312,100,756,CC,false,313,A,0,0,,0,
313,100,756,CC,false,313,A,0,0,,0,
315,110,756,CC,false,316,A,0,0,,0,
316,110,756,CC,false,316,A,0,0,,0,
318,110,756,CC,false,319,A,0,0,,0,
319,110,756,CC,false,319,A,0,0,,0,
319,40,40,CT,false,320,R,0,0,,0,
320,110,756,CC,false,319,A,0,0,,0,
320,58,58,F1,false,321,R,0,0,,0,
321,110,756,CC,false,319,A,0,0,,0,
321,68,68,F2,false,322,R,0,0,,0,
322,110,756,CC,false,319,A,0,0,,0,
322,78,78,F3,false,323,R,0,0,,0,
323,110,756,CC,false,319,A,0,0,,0,
325,70,756,CC,false,325,A,0,0,,0,
327,60,756,CC,false,327,A,0,0,,0,
327,40,40,CT,false,328,R,0,0,,0,
328,60,756,CC,false,327,A,0,0,,0,
328,48,48,F1,false,329,R,0,0,,0,
329,60,756,CC,false,327,A,0,0,,0,
329,58,58,F2,false,330,R,0,0,,0,
330,60,756,CC,false,327,A,0,0,,0,
330,68,68,F3,false,331,R,0,0,,0,
331,60,756,CC,false,327,A,0,0,,0,
333,70,756,CC,false,333,A,0,0,,0,
335,80,756,CC,false,336,A,0,0,,0,
336,80,756,CC,false,336,A,0,0,,0,
338,110,756,CC,false,339,A,0,0,,0,
339,110,756,CC,false,339,A,0,0,,0,
339,40,40,CT,false,340,R,0,0,,0,
340,110,756,CC,false,339,A,0,0,,0,
340,58,58,F1,false,341,R,0,0,,0,
341,110,756,CC,false,339,A,0,0,,0,
341,68,68,F2,false,342,R,0,0,,0,
342,110,756,CC,false,339,A,0,0,,0,
342,78,78,F3,false,343,R,0,0,,0,
343,110,756,CC,false,339,A,0,0,,0,
345,100,756,CC,false,346,A,0,0,,0,
346,100,756,CC,false,346,A,0,0,,0,
348,50,756,CC,false,348,A,0,0,,0,
348,40,40,CT,false,349,R,0,0,,0,
349,50,756,CC,false,348,A,0,0,,0,
351,70,756,CC,false,351,A,0,0,,0,
353,80,756,CC,false,354,A,0,0,,0,
354,80,756,CC,false,354,A,0,0,,0,
354,40,40,CT,false,355,R,0,0,,0,
355,80,756,CC,false,354,A,0,0,,0,
355,52,52,F1,false,356,R,0,0,,0,
356,80,756,CC,false,354,A,0,0,,0,
356,62,62,F2,false,357,R,0,0,,0,
357,80,756,CC,false,354,A,0,0,,0,
357,72,72,F3,false,358,R,0,0,,0,
358,80,756,CC,false,354,A,0,0,,0,
360,100,756,CC,false,361,A,0,0,,0,
361,100,756,CC,false,361,A,0,0,,0,
363,70,756,CC,false,364,A,0,0,,0,
364,70,756,CC,false,364,A,0,0,,0,
366,70,756,CC,false,366,A,0,0,,0,
368,50,756,CC,false,368,A,0,0,,0,
368,40,40,CT,false,369,R,0,0,,0,
369,50,756,CC,false,368,A,0,0,,0,
371,70,756,CC,false,371,A,0,0,,0,
373,100,756,CC,false,373,A,0,0,,0,
375,80,756,CC,false,375,A,0,0,,0,
375,40,40,CT,false,376,R,0,0,,0,
376,80,756,CC,false,375,A,0,0,,0,
376,52,52,F1,false,377,R,0,0,,0,
377,80,756,CC,false,375,A,0,0,,0,
377,62,62,F2,false,378,R,0,0,,0,
378,80,756,CC,false,375,A,0,0,,0,
378,72,72,F3,false,379,R,0,0,,0,
379,80,756,CC,false,375,A,0,0,,0,
381,60,756,CC,false,381,A,0,0,,0,
381,40,40,CT,false,382,R,0,0,,0,
382,60,756,CC,false,381,A,0,0,,0,
382,48,48,F1,false,383,R,0,0,,0,
383,60,756,CC,false,381,A,0,0,,0,
383,58,58,F2,false,384,R,0,0,,0,
384,60,756,CC,false,381,A,0,0,,0,
384,68,68,F3,false,385,R,0,0,,0,
385,60,756,CC,false,381,A,0,0,,0,
387,110,756,CC,false,388,A,0,0,,0,
388,110,756,CC,false,388,A,0,0,,0,
388,40,40,CT,false,389,R,0,0,,0,
389,110,756,CC,false,388,A,0,0,,0,
389,58,58,F1,false,390,R,0,0,,0,
390,110,756,CC,false,388,A,0,0,,0,
390,68,68,F2,false,391,R,0,0,,0,
391,110,756,CC,false,388,A,0,0,,0,
391,78,78,F3,false,392,R,0,0,,0,
392,110,756,CC,false,388,A,0,0,,0,
394,80,756,CC,false,395,A,0,0,,0,
395,80,756,CC,false,395,A,0,0,,0,
397,110,756,CC,false,398,A,0,0,,0,
398,110,756,CC,false,398,A,0,0,,0,
398,40,40,CT,false,399,R,0,0,,0,
399,110,756,CC,false,398,A,0,0,,0,
399,58,58,F1,false,400,R,0,0,,0,
400,110,756,CC,false,398,A,0,0,,0,
400,68,68,F2,false,401,R,0,0,,0,
401,110,756,CC,false,398,A,0,0,,0,
401,78,78,F3,false,402,R,0,0,,0,
402,110,756,CC,false,398,A,0,0,,0,
404,70,756,CC,false,404,A,0,0,,0,
406,70,756,CC,false,407,A,0,0,,0,
407,70,756,CC,false,407,A,0,0,,0,
409,80,756,CC,false,410,A,0,0,,0,
410,80,756,CC,false,410,A,0,0,,0,
412,80,756,CC,false,413,A,0,0,,0,
413,80,756,CC,false,413,A,0,0,,0,
415,80,756,CC,false,416,A,0,0,,0,
416,80,756,CC,false,416,A,0,0,,0,
418,50,756,CC,false,418,A,0,0,,0,
418,40,40,CT,false,419,R,0,0,,0,
419,50,756,CC,false,418,A,0,0,,0,
421,80,756,CC,false,421,A,0,0,,0,
423,80,756,CC,false,424,A,0,0,,0,
424,80,756,CC,false,424,A,0,0,,0,
426,110,756,CC,false,426,A,0,0,,0,
426,40,40,CT,false,427,R,0,0,,0,
427,110,756,CC,false,426,A,0,0,,0,
427,58,58,F1,false,428,R,0,0,,0,
428,110,756,CC,false,426,A,0,0,,0,
428,68,68,F2,false,429,R,0,0,,0,
429,110,756,CC,false,426,A,0,0,,0,
429,78,78,F3,false,430,R,0,0,,0,
430,110,756,CC,false,426,A,0,0,,0,
432,70,756,CC,false,433,A,0,0,,0,
433,70,756,CC,false,433,A,0,0,,0,
435,70,756,CC,false,435,A,0,0,,0,
437,110,756,CC,false,438,A,0,0,,0,
438,110,756,CC,false,438,A,0,0,,0,
440,110,756,CC,false,441,A,0,0,,0,
441,110,756,CC,false,441,A,0,0,,0,
443,100,756,CC,false,444,A,0,0,,0,
444,100,756,CC,false,444,A,0,0,,0,
446,80,756,CC,false,447,A,0,0,,0,
447,80,756,CC,false,447,A,0,0,,0,
449,80,756,CC,false,449,A,0,0,,0,
451,70,756,CC,false,451,A,0,0,,0,
453,70,756,CC,false,453,A,0,0,,0,
455,80,756,CC,false,456,A,0,0,,0,
456,80,756,CC,false,456,A,0,0,,0,
458,60,756,CC,false,458,A,0,0,,0,
458,40,40,CT,false,459,R,0,0,,0,
459,60,756,CC,false,458,A,0,0,,0,
459,48,48,F1,false,460,R,0,0,,0,
460,60,756,CC,false,458,A,0,0,,0,
460,58,58,F2,false,461,R,0,0,,0,
461,60,756,CC,false,458,A,0,0,,0,
461,68,68,F3,false,462,R,0,0,,0,
462,60,756,CC,false,458,A,0,0,,0,
464,60,756,CC,false,464,A,0,0,,0,
464,40,40,CT,false,465,R,0,0,,0,
465,60,756,CC,false,464,A,0,0,,0,
465,48,48,F1,false,466,R,0,0,,0,
466,60,756,CC,false,464,A,0,0,,0,
466,58,58,F2,false,467,R,0,0,,0,
467,60,756,CC,false,464,A,0,0,,0,
467,68,68,F3,false,468,R,0,0,,0,
468,60,756,CC,false,464,A,0,0,,0,
470,70,756,CC,false,470,A,0,0,,0,
472,70,756,CC,false,472,A,0,0,,0,
474,110,756,CC,false,475,A,0,0,,0,
475,110,756,CC,false,475,A,0,0,,0,
475,40,40,CT,false,476,R,0,0,,0,
476,110,756,CC,false,475,A,0,0,,0,
476,58,58,F1,false,477,R,0,0,,0,
477,110,756,CC,false,475,A,0,0,,0,
477,68,68,F2,false,478,R,0,0,,0,
478,110,756,CC,false,475,A,0,0,,0,
478,78,78,F3,false,479,R,0,0,,0,
479,110,756,CC,false,475,A,0,0,,0,
481,50,756,CC,false,4,A,0,0,,0,
483,70,756,CC,false,484,A,0,0,,0,
484,70,756,CC,false,484,A,0,0,,0,
486,80,756,CC,false,486,A,0,0,,0,
486,40,40,CT,false,487,R,0,0,,0,
487,80,756,CC,false,486,A,0,0,,0,
487,52,52,F1,false,488,R,0,0,,0,
488,80,756,CC,false,486,A,0,0,,0,
488,62,62,F2,false,489,R,0,0,,0,
489,80,756,CC,false,486,A,0,0,,0,
489,72,72,F3,false,490,R,0,0,,0,
490,80,756,CC,false,486,A,0,0,,0,
492,110,756,CC,false,493,A,0,0,,0,
493,110,756,CC,false,493,A,0,0,,0,
493,40,40,CT,false,494,R,0,0,,0,
494,110,756,CC,false,493,A,0,0,,0,
494,58,58,F1,false,495,R,0,0,,0,
495,110,756,CC,false,493,A,0,0,,0,
495,68,68,F2,false,496,R,0,0,,0,
496,110,756,CC,false,493,A,0,0,,0,
496,78,78,F3,false,497,R,0,0,,0,
497,110,756,CC,false,493,A,0,0,,0,
499,50,756,CC,false,499,A,0,0,,0,
499,40,40,CT,false,500,R,0,0,,0,
500,50,756,CC,false,499,A,0,0,,0,
502,80,756,CC,false,503,A,0,0,,0,
503,80,756,CC,false,503,A,0,0,,0,
505,80,756,CC,false,505,A,0,0,,0,
507,100,756,CC,false,508,A,0,0,,0,
508,100,756,CC,false,508,A,0,0,,0,
510,70,756,CC,false,511,A,0,0,,0,
511,70,756,CC,false,511,A,0,0,,0,
513,100,756,CC,false,514,A,0,0,,0,
514,100,756,CC,false,514,A,0,0,,0,
516,100,756,CC,false,517,A,0,0,,0,
517,100,756,CC,false,517,A,0,0,,0,
519,80,756,CC,false,520,A,0,0,,0,
520,80,756,CC,false,520,A,0,0,,0,
522,60,756,CC,false,523,A,0,0,,0,
523,60,756,CC,false,523,A,0,0,,0,
523,40,40,CT,false,524,R,0,0,,0,
524,60,756,CC,false,523,A,0,0,,0,
524,48,48,F1,false,525,R,0,0,,0,
525,60,756,CC,false,523,A,0,0,,0,
525,58,58,F2,false,526,R,0,0,,0,
526,60,756,CC,false,523,A,0,0,,0,
526,68,68,F3,false,527,R,0,0,,0,
527,60,756,CC,false,523,A,0,0,,0,
529,70,756,CC,false,529,A,0,0,,0,
531,80,756,CC,false,532,A,0,0,,0,
532,80,756,CC,false,532,A,0,0,,0,
